Dia,Cliente,Conocim.,Contenedor,Envase,Cant.,Volumen,Ubic.,Estado,idcont,e-tally
2025-03-18,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Jakytextil S.A.,NBOE24011879,MSDU-853117-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Tmcp S.A.S.,BSZFL25010695,DRYU-921079-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Tmcp S.A.S.,BSZFL25010695,HMMU-637118-5,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,La Nueva Textil De L...,NBOE24012101,MSDU-569194-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Mercovan Argentina S...,PIO001/2025,             ,Bultos,58,0,ANEX-A1,Pendiente,,
2025-03-19,Aoda Sa,NB250154946,TGBU-968970-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-19,Dromex Srl,MEDUVW861805,MSMU-105664-9,Pallets,12,-13,ANEX-A1,Pendiente,1508,http://dassa.mqbic.com/PublicTally.php?id=1508
2025-03-19,Lift Van Int. Co S.A,LIFBUE25020004,TEMU-184943-0,Bultos,101,-15,IA9,Pendiente,1338,http://dassa.mqbic.com/PublicTally.php?id=1338
2025-03-19,Labranza Estrategica...,QGD1501764,CMAU-245736-7,Contenedor,1,-30,PLZA,Pendiente,,
2025-03-19,Grupo De Asesoramien...,0318645,MSNU-252437-3,Bultos,21,-5,NV2,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Grupo De Asesoramien...,0318645,MSNU-252437-3,Bultos,21,-5,NV2,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Grupo De Asesoramien...,0318646,MSNU-252437-3,Bultos,1,-5,PA-A,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Grupo De Asesoramien...,0318646,MSNU-252437-3,Bultos,1,-5,PA-A,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Shipy S.A.,NB250155805,EISU-821561-7,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Shipy S.A.,NB250155805,TLLU-411425-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Jakytextil S.A.,NBOE24011375,MSNU-775408-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-19,Berkma S.A.,NB250154953,EGSU-161429-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Berkma S.A.,NB250154953,EGSU-161435-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Berkma S.A.,NB250154953,EITU-189058-2,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,EMCU-176236-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,GCXU-604868-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,EMCU-887919-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,EMCU-897140-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-19,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-20,Lift Van Int. Co S.A,LIFBUE25020001,TDTU-842757-5,Bultos,160,-38,ANEX-A1,Pendiente,1310,http://dassa.mqbic.com/PublicTally.php?id=1310
2025-03-20,Edelweiss Spedition ...,EDWBUE24100001,MEDU-374667-6,Bultos,92,-15,EP-IM,Pendiente,843,http://dassa.mqbic.com/PublicTally.php?id=843
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,GESU-641730-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,HLBU-201907-8,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,HLXU-800199-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,CAIU-852773-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,FANU-341166-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,BMOU-582487-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Berkma S.A.,QD20240142,EMCU-830510-6,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Berkma S.A.,QD20240142,EITU-153723-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Chelatex Sas,GILNB241200851,MSNU-735736-6,Contenedor,1,0,PLZA,Pendiente,1539,http://dassa.mqbic.com/PublicTally.php?id=1539
2025-03-20,Arauco Argentina Sa,CL18482993,             ,Bultos,1,-1,ANEX-A1,Pendiente,,
2025-03-20,Parnacar S.A,NBOE24011922,UETU-626850-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-20,Mazon Textil Sa,NBOE24009796,MEDU-459167-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-20,Moniport Cargo Sa,BCN571-1/25,FSCU-389601-3,Bultos,1,-5,NV5,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-20,Moniport Cargo Sa,BCN571-1/25,FSCU-389601-3,Bultos,1,-5,NV5,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-20,Moniport Cargo Sa,BCN571/25,FSCU-389601-3,Bultos,11,-5,PA-A,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-20,Moniport Cargo Sa,BCN571/25,FSCU-389601-3,Bultos,11,-5,PA-A,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-26,Lift Van Int. Co S.A,LIFBUE25020003,CAIU-348082-0,Bultos,90,-20,N23-1,Pendiente,1329,http://dassa.mqbic.com/PublicTally.php?id=1329
2025-03-26,Lift Van Int. Co S.A,LIFBUE25020003,TLLU-617152-1,Bultos,259,-60,N23-1,Pendiente,1330,http://dassa.mqbic.com/PublicTally.php?id=1330
2025-03-26,Net Quality S.R.L.,NESHTR2412159,KOCU-465021-1,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-26,Mercovan Argentina S...,MVANES20250701,UACU-846655-9,Bultos,276,0,NAVE 3,Pendiente,1313,http://dassa.mqbic.com/PublicTally.php?id=1313
2025-03-26,Jupam Sa,NB250155546,TCNU-387106-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB250155545,EITU-116795-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB250155543,EGSU-158751-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB241253830,CMAU-651068-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB241253850,CMAU-491917-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-27,Lift Van Int. Co S.A,LIFBUE24120017,UACU-855475-2,Bultos,140,-32,NV3,Pendiente,1095,http://dassa.mqbic.com/PublicTally.php?id=1095
2025-03-27,Lift Van Int. Co S.A,LIFBUE25020005,UACU-849861-7,Bultos,269,-59,IB8,Pendiente,1340,http://dassa.mqbic.com/PublicTally.php?id=1340
2025-03-27,Telamania Srl,NBOE24009854,UACU-561834-4,Rollos,799,-68,CTNNAC,Pendiente,1223,http://dassa.mqbic.com/PublicTally.php?id=1223
2025-03-27,Ledorot S.A.,WLLSH2501036,HMMU-627306-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-27,Candalar S.A.,NBOE25012380,TLLU-860392-2,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-27,Lift Van Int. Co S.A,LIFBUE25020014,TCLU-284357-4,Bultos,66,-10,EP-IM,Pendiente,1433,http://dassa.mqbic.com/PublicTally.php?id=1433
2025-03-27,Edelweiss Spedition ...,EDWBUE25020003,HAMU-192670-5,Bultos,353,-75,N5-A1,Pendiente,1309,http://dassa.mqbic.com/PublicTally.php?id=1309
2025-03-27,Bisora Group Sa,BK2530075,TGBU-924542-1,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-21,Arauco Argentina Sa,CL157903468,             ,Bultos,1,-2,ANEX-A1,Pendiente,,
2025-03-21,Plano Y Punto S.A.,HDE25-020029,EITU-906368-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-21,Dmc Import Group S.R...,BK2530117,TXGU-740181-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-21,Telamania Srl,GILSH241200130,MRSU-717253-8,Rollos,2838,-68,CTNNAC,Pendiente,1452,http://dassa.mqbic.com/PublicTally.php?id=1452
2025-03-21,Telamania Srl,NBOE24011572,MSDU-768797-0,Rollos,748,-68,CTNNAC,Pendiente,1409,http://dassa.mqbic.com/PublicTally.php?id=1409
2025-03-21,Raisvic S.R.L.,NB241253851,CMAU-793264-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-21,Mazon Textil Sa,NBOE24009796,MEDU-459167-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-25,Lift Van Int. Co S.A,LIFBUE25020008,GCXU-583317-3,Bultos,255,-76,IA6,Pendiente,1356,http://dassa.mqbic.com/PublicTally.php?id=1356
2025-03-25,Lift Van Int. Co S.A,LIFBUE25020008,GCXU-583317-3,Bultos,255,-76,IA6,Pendiente,1356,http://dassa.mqbic.com/PublicTally.php?id=1356
2025-03-25,Industrias Saladillo...,TPNGBSG24106033,TGBU-251863-2,Pallets,6,-7,IB7,Pendiente,1164,http://dassa.mqbic.com/PublicTally.php?id=1164
2025-03-25,Industrias Saladillo...,TPNGBSG24106033,TGBU-251863-2,Pallets,3,-3,IB7,Pendiente,1164,http://dassa.mqbic.com/PublicTally.php?id=1164
2025-03-25,Industrias Saladillo...,TPNGBSG24106033,TGBU-251863-2,Pallets,4,-4,IB7,Pendiente,1164,http://dassa.mqbic.com/PublicTally.php?id=1164
2025-03-25,Industrias Saladillo...,TPNGBSG24106033,TGBU-251863-2,Pallets,2,-2,IB7,Pendiente,1164,http://dassa.mqbic.com/PublicTally.php?id=1164
2025-03-25,Zorrilla  Daniel,SZ25010246,TXGU-714369-7,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-25,Hilansur S.A.,MEDUVW155281,MEDU-769279-4,Bultos,750,-60,IB8,Pendiente,1260,http://dassa.mqbic.com/PublicTally.php?id=1260
2025-03-25,Hilansur S.A.,MEDUVW155281,MEDU-769279-4,Bultos,750,-60,IB8,Pendiente,1260,http://dassa.mqbic.com/PublicTally.php?id=1260
2025-03-25,Mercovan Argentina S...,MVANES20251601,ONEU-522689-3,Bultos,256,-50,IB6,Pendiente,1360,http://dassa.mqbic.com/PublicTally.php?id=1360
2025-03-25,Mma Tex S.A.,KCGZO2501069,TGBU-233037-3,Contenedor,1,-30,PLZA,Pendiente,,
2025-03-25,Mma Tex S.A.,HDE25-020090,EGSU-923490-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002,HLBU-366220-0,Bultos,99,-16,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002,HLBU-366220-0,Bultos,99,-16,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002B,HLBU-366220-0,Bultos,65,-10,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002B,HLBU-366220-0,Bultos,65,-10,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Lift Van Int. Co S.A,LIFBUE25020013,SEGU-223500-3,Bultos,122,-32,EP-IM,Pendiente,1443,http://dassa.mqbic.com/PublicTally.php?id=1443
2025-03-31,Lift Van Int. Co S.A,LIFBUE25020013,ZCSU-761531-0,Bultos,350,-70,EP-IM,Pendiente,1444,http://dassa.mqbic.com/PublicTally.php?id=1444
2025-03-31,Presmar S.A.,EXPLV25010006A,BSIU-269787-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-31,Lift Van Int. Co S.A,LIFBUE25030002,FSCU-504280-0,Bultos,154,-50,IB7,Pendiente,1521,http://dassa.mqbic.com/PublicTally.php?id=1521
2025-03-31,Lift Van Int. Co S.A,LIFBUE25020007,ZIMU-141851-9,Bultos,41,-10,EP-IM,Pendiente,1355,http://dassa.mqbic.com/PublicTally.php?id=1355
2025-03-31,Grupo Simpa Sa,S01350097,HMMU-622094-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-31,Grupo Simpa Sa,S01350547,HMMU-646566-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-28,Lift Van Int. Co S.A,LIFBUE25020009,OOLU-051068-1,Bultos,71,-17,EP-IM,Pendiente,1522,http://dassa.mqbic.com/PublicTally.php?id=1522
2025-03-28,Mercovan Argentina S...,MVANES20250214,CSNU-402528-6,Bultos,257,-50,NV3,Pendiente,1565,http://dassa.mqbic.com/PublicTally.php?id=1565
2025-03-28,Mma Tex S.A.,HDE25-020003A,TRHU-646191-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-03,Grapot Sa,SHOE24008160,FFAU-396985-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Leal-Tex S.R.L...,GILSH250100040,MSDU-723405-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,GAOU-618372-2,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,HMMU-601936-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,HMMU-666943-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,KOCU-419716-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,KOCU-522329-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Gematec Srl,HKA2505644,BMOU-127880-5,Bultos,8,-12,NV4,Pendiente,1532,http://dassa.mqbic.com/PublicTally.php?id=1532
2025-04-03,Poka S.A.,NB241254622,SEKU-552033-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Poka S.A.,NB241254622,TCNU-345324-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Poka S.A.,NB241254622,TGHU-634880-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Poka S.A.,NB241254622,UETU-713883-7,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Mma Tex S.A.,HDE25-020023,CAAU-955362-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Raisvic S.R.L.,HDE25-020001A,EGSU-171473-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-03,Ledorot S.A.,NESHTR2501205,KOCU-483537-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Lift Van Int. Co S.A,LIFBUE24120013,BEAU-217906-3,Bultos,59,-30,EP-IM,Pendiente,1090,http://dassa.mqbic.com/PublicTally.php?id=1090
2025-04-01,Grupo Simpa Sa,S01349324,HMMU-607547-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Edelweiss Spedition ...,EDWBUE25020007,TGHU-520251-0,Bultos,267,-63,IA6,Pendiente,1578,http://dassa.mqbic.com/PublicTally.php?id=1578
2025-04-01,Telamania Srl,GILNB241200337,MEDU-888184-8,Rollos,734,-70,CTNNAC,Pendiente,1449,http://dassa.mqbic.com/PublicTally.php?id=1449
2025-04-01,Aoda Sa,NB250155723,EISU-857375-5,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Geo-Trade Comercio E...,MJ2025010180,MSKU-585349-1,Bultos,99,-30,IB8,Pendiente,1605,http://dassa.mqbic.com/PublicTally.php?id=1605
2025-04-01,Poka S.A.,NB241253882,TCNU-282670-1,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB241253882,TCNU-362880-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB241253882,TRHU-628676-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB241253882,UETU-566760-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB250155581,EMCU-178110-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,E A Balbi E Hijos S ...,GILSH241200241,CAIU-475256-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,CMAU-796535-5,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,GESU-618405-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,SEKU-432503-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,TGBU-432366-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Jupam Sa,NB250155564,EMCU-870299-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-04,Grass S. R. L.,BVNEA2501006,SEGU-447475-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Grass S. R. L.,BVNEA2501006,FDCU-060983-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Labranza Estrategica...,BSHFL25011545,TRHU-294808-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Hometex S.A.,TMSE3350095,MSMU-716451-1,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,E A Balbi E Hijos S ...,BK2530036,EMCU-175212-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-04,E A Balbi E Hijos S ...,BK2530036,EMCU-995084-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-07,Lift Van Int. Co S.A,LIFBUE25030008,HLXU-538178-7,Bultos,245,-44,EP-IM,Pendiente,1604,http://dassa.mqbic.com/PublicTally.php?id=1604
2025-04-07,Novatech Solutions S...,GGLCNBE24010245,TRHU-796225-8,Bultos,270,-68,ANEX-A1,Pendiente,,
